0
187662.57636287966
182110.45236892402
180649.40541334284
179581.05330958005
178612.36972672277
179424.35144493164
177674.83309127722
177532.37073156016
177137.1833888794
177216.41078600747
176689.19897112474
176510.84403661106
176439.64354722176
175733.17114405008
175444.1014881699
175336.06062854655
175761.46807195497
174811.8316089683
175130.1568538301
174349.7778176721
174013.98737537244
174267.60200532523
173384.98378867304
174074.91319786754
174025.72762771687
173232.5826997954
173933.2459677836
173134.94904312302
173313.70048204646
173411.73507072928
